Policy Type,Policy Name,Priority,Policy Description,Action,Active,All Computers,Selected Computers/Groups,Excluded Computers/Groups,Selected AD Groups,Excluded AD Groups,Users,Activation Option,Activate On,Deactivate On,Scheduled On Day,Scheduled From,Scheduled To,Apply Policy,Check By,URL,Host/IP,Checked Script Name,Collect Policy Usage,Send Policy Automation Events,End-User UI,Trust All Applications,Executed Script Name,Executed Script Triggers,Access,Application Type,Application Description,Security Token,Security Level
Advanced Policy,File Permissions Policy for GTBTGuvenlikVakaYonetimi,450 (Normal),,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTBTGRYGuvenlikVakaYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTNetworkYonetimiveOtomasyon,450 (Normal),63869179-9211566-9583844,Set Security Permissions,Yes,No,OU / All Computers/Server Computers/Managed Member Servers/GTNSYNetworkYonetimiVeOtomasyon,,,,USR_SRV_GAR_GTNSYNetworkYonetimiVeOtomasyon,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTServisPerformansYonveRap,450 (Normal),,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTSKServisPerformansYonetimiveRaporlama,GT-Servis Performans Yon. ve Rap.,OU / All Computers/Server Computers/Managed Member Servers/GTSKServisPerformansYonetimiveRaporlama/LMCompatibility,PTEKBPM01,TEKBPM04,TEKBPM05,TEKBPM03,TEKBPM06,TEKBPM07,TEKBPM08,TEKBSMGWS1,TEKBSMGWS2,TEKBSMDPS1,TEKBPM02,PTEKBSMGWS03",,,,USR_SRV_GAR_GTMGServisPerformansYonetimiveRaporlama,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTServisPerformansYonveRap,450 (Normal),,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTSKServisPerformansYonetimiveRaporlama,GT-Servis Performans Yon. ve Rap.,PTEKBPM01,TEKBPM04,TEKBPM05,TEKBPM03,TEKBPM06,TEKBPM07,TEKBPM08,TEKBSMGWS1,TEKBSMGWS2,TEKBPM02,PTEKBSMGWS03",,,,USR_SRV_GAR_GTMGServisPerformansYonetimiveRaporlama,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikTestleriYonetimi,450 (Normal),64252523,Set Security Permissions,Yes,No,"PGARAPPFSC01,PGARWEBNSP01",,,,USR_SRV_GAR_GTGuvenlikTestleriYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTKurulumveDestekYonetimi,450 (Normal),"This Security Policy authorize users, which registered at 62297561 HYS record, for LS services.",Set Security Permissions,Yes,No,PGARAPPPCT01,,,,USR_SRV_GAR_GTNSYKurulumveDestekYonetimiSW,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTKurulumveDestekYonetimi,450 (Normal),"This Security Policy authorize users, which registered at 62297561 HYS record, for LS Files and Folders.",Set Security Permissions,Yes,No,PGARAPPPCT01,,,,USR_SRV_GAR_GTNSYKurulumveDestekYonetimiSW,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTBackup,450 (Normal),"This Security Policy authorize users, which registered at {proje numarası} HYS record, for TSM files and folders.",Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTVPYTODepolamaAcikSistemler"",Group ""USR_SRV_GAR_GTVPYTOIsHazirlama"",ipcc\volkanate1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTBackup,450 (Normal),"This Security Policy authorize users, which registered at ........HYS record, for VSS and Client Acceptor.
TSM services.

GTIsHazirlama",Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTVPYTODepolamaAcikSistemler"",Group ""USR_SRV_GAR_GTVPYTOIsHazirlama"",IPCC\volkanate1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikTehditYonetimi_Self Servers,450 (Normal),63572884,Set Security Permissions,Yes,Yes,,,,,"User ""EPMtestuser"",Group ""USR_SRV_GAR_GTMGBTGuvenlikTehditYonetimi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTGuvenlikTehditYonetimi_Self Servers,450 (Normal),63572884,Set Security Permissions,Yes,Yes,,,SRV_GAR_GTGRYGuvenlikTehditYonetimi,,"User ""EPMtestuser"",Group ""USR_SRV_GAR_GTMGBTGuvenlikTehditYonetimi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTCiktiHazirlama,450 (Normal),10674536,Set Security Permissions,Yes,No,"PGARAPPDOC01,PGARAPPDOC02,PGARAPPDOC03,PGARAPPDOC04,PESGAPPDOC03,OGARAPPDOC01,OGARAPPDOC02",,,,"GARANTI\USR_SRV_GAR_GTVPOCiktiHazirlama,Group ""USR_SRV_GAR_GTVPYTOCiktiHazirlama""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikPlatformlari,450 (Normal),,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTBTGRYGuvenlikPlatformlari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTGuvenlikPlatformlari,450 (Normal),9083993,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTMGBTGuvenlikPlatformlari,OU / All Computers/Server Computers/Managed Member Servers/GTMGBTGuvenlikPlatformlari/Web Servers",,,,USR_SRV_GAR_GTBTGRYGuvenlikPlatformlari,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikLogYonetimi_All Servers,450 (Normal),"Splunk Files

79297567 b",Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTKGGuvenlikVeRegulasyonLogYonetimi"",Group ""USR_SRV_GAR_GTMGBTGuvenlikLogYonetimiveAnalitigi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTGuvenlikLogYonetimi,450 (Normal),Guardium Services,Set Security Permissions,Yes,Yes,,,,,USR_SRV_GAR_GTMGBTGuvenlikLogYonetimiveAnalitigi,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,File Permissions Policy for GTVPYTOInteluygulamaYonetimi,450 (Normal),77882318 - SCC Yetkilendirmeleri,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTUOServiceControlCenter"",Group ""USR_SRV_GAR_GTVPYTOIntelUygulamaYonetimi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GTYerelAlanAgYonetimi,450 (Normal),69502277,Set Security Permissions,Yes,No,PGARAPPBNA01,,,,USR_SRV_GAR_GTNSYYerelAlanAgYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GTYerelAlanAgYonetimi,450 (Normal),,Set Security Permissions,Yes,No,PGARAPPBNA01,,,,USR_SRV_GAR_GTNSYYerelAlanAgYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for GTDegisiklikServisveKonfigurasyonCozumleri,450 (Normal),"69214381    80087810  80291990 - 7230195

5 Temmuz tarihinde isim değişikliği yapılmıştır",Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi/LMCompatibility",,,,USR_SRV_GAR_GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for GTReleaseDegisiklikveKonfigurasyonYonetimi,450 (Normal),69214381,Set Security Permissions,Yes,Yes,,,SRV_GAR_GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi,,USR_SRV_GAR_GTVPYTOReleaseDegisiklikveKonfigurasyonYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTUygulamaGuvenligiYonetimi,450 (Normal),,Set Security Permissions,Yes,Yes,,,GARANTI\SRV_GAR_GTBTGRYUygulamaGuvenligiYonetimi,,"GARANTI\USR_SRV_GAR_GTBTGRYKimlikveErisimYonetimi,Group ""USR_SRV_GAR_GTBTGRYUygulamaGuvenligiYonetimi""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for GTGenisAlanAgYonetimi,450 (Normal),69061582,Set Security Permissions,Yes,No,,,,,USR_SRV_GAR_GTNSYGenisAlanAgYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GTGenisAlanAgYonetimi,450 (Normal),69061582,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTNSYGenisAlanAgYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permissions Policy for GTGelistirmePlatformlari,450 (Normal),66357382,Set Security Permissions,No,No,"OU / All Computers/Server Computers/Managed Member Servers/GTVPOGelistirmePlatformlariYonetimi,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOGelistirmePlatformlariYonetimi",,,,,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTVPYTOUnixUygulamaYonetimi,450 (Normal),,Set Security Permissions,Yes,Yes,,,SRV_GAR_GTVPYTOUnixUygulamaYonetimi,,USR_SRV_GAR_GTVPYTOUnixUygulamaYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTGuvenlikLogYonetimi_Own Servers,450 (Normal),77541805 -10874583-,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTBTGRYGuvenlikLogYonetimiveAnalitigi,OU / All Computers/Server Computers/Managed Member Servers/GTBTGRYGuvenlikLogYonetimiveAnalitigi/LMCompatibility,PGARAPPQST13,PGARAPPQST14",,,,USR_SRV_GAR_GTBTGRYGuvenlikLogYonetimiveAnalitigi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for GTIsbirligiTeknolojileri,450 (Normal),"71105459        77176783 


77176783 

GTVideoveUygulamaHizmetleri",Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTNSYVideoVeUygulamaHizmetleri,OU / All Computers/Server Computers/Managed Member Servers/GTNSYVideoVeUygulamaHizmetleri",,,,USR_SRV_GAR_GTNSYVideoVeUygulamaHizmetleri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for GTIsHazirlama_OwnServers,450 (Normal),"This Security Policy authorize users, which registered at {proje numarası} HYS record, for TSM files and folders.",Set Security Permissions,Yes,No,PGARAPPOPR01,,,,USR_SRV_GAR_GTVPOIsHazirlama,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikLogYonetimi_Own Servers,450 (Normal),81893690-10874583,Set Security Permissions,Yes,No,"PTEKAPPDEV02,PGARAPPQST13,PGARAPPQST14",,,,"GTDMZ\USR_SRV_GTDMZ_GTBTGRYGuvenlikLogYonetimiveAnalitigi,Garanti\USR_SRV_GAR_GTMGBTGuvenlikLogYonetimiveAnalitigi",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GT2.SeviyeDestek,450 (Normal),,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTVPYTO2SeviyeDestekveYazilimDagitim"",Group ""USR_SRV_GAR_GTVPYTOYazilimDagitim""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GTDokumanYonveIsAkisSistemleriYazilim,450 (Normal),71733166 - 13048204 -,Set Security Permissions,Yes,No,PTEKAPPDWSN02,,,,USR_SRV_GAR_GTSRSServiceControlCenter,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for GTServisPerformansYonetimiVeRaporlama,450 (Normal),69061582,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTSKServisPerformansYonetimiveRaporlama,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for GTUnixPlatformlari,450 (Normal),69061582,Set Security Permissions,No,No,"PGARMGMCLC01,PGARMGMCLC02",,,,USR_SRV_GAR_GTVPYTOUnixPlatformlari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GTUnixPlatformlari,450 (Normal),69061582,Set Security Permissions,No,No,"PGARMGMCLC01,PGARMGMCLC02",,,,USR_SRV_GAR_GTVPYTOUnixPlatformlari,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy for GT-Dijital Is Yeri Ve Iletisim-Teknik Mimarlar,450 (Normal),79575196,Set Security Permissions,Yes,No,"PGARWEBEPD01,PGARWEBEPD02,PGARFPSCGF01,PGARFPSCGF03,PGARFPSCGF04,PGARFPSCGF05,PGARFPSCGF02",,,,USR_SRV_GAR_GTVPYTOIntelPlatformYonetimiTeknikMimarlar,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTMantiksalVeriModeli,450 (Normal),70390724,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTVPOMantiksalVeriModeli,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMantiksalVeriModeli,PGARAPPPDM01",,,,"User ""Ceyhan Sahin (Garanti Teknoloji)"",Group ""USR_SRV_GAR_GTVPYTOMantiksalVeriModeli""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTMantiksalVeriModeli,450 (Normal),70390724,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/Managed Member Servers/GTVPOMantiksalVeriModeli,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMantiksalVeriModeli,PGARAPPPDM01",,,,USR_SRV_GAR_GTVPYTOMantiksalVeriModeli,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions for MainframeUygulamaYonetimi,450 (Normal),,Set Security Permissions,Yes,No,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMainframeUygulamaYonetimi,,,,USR_SRV_GAR_GTVPYTOMainframeUygulamaYonetimi,Now,,,,,,Always,,,,,,,,,,,Deny Write,FSEntry,,,LOW
Advanced Policy,File Securiy Policy for GTIntelPlatformlariveSanallastirma,450 (Normal),,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTVPOIntelPlatformlariveSanallastirma,OU / All Computers/Server Computers/Managed Member Servers/GTVPOIntelPlatformlariveSanallastirma,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOIntelPlatformlariveSanallastirma,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOIntelPlatformlariveSanallastirma/_STEP&amp;RemoteApp Terminal Serve,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOIntelPlatformlariveSanallastirma/Terminal Server Computers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOIntelPlatformlariveSanallastirma/2012 RemoteApp Servers/2012 Termin,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOIntelPlatformlariveSanallastirma/2012 RemoteApp Servers/2012 Coolge",,,,USR_SRV_GAR_GTVPYTOIntelPlatformlariveSanallastirma,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GTDepolamaAcikSistemler,450 (Normal),79793250-9433669-10877177-12804469,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTVPODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPODepolamaAcikSistemler/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler/Web Servers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTODepolamaAcikSistemler/LMCompatibility,PGARKKBHDS01",,,,"User ""service_reportsan"",User ""servicesan""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy GTDokumanYonveIsAkisSistemleriYazilim,450 (Normal),73512791,Set Security Permissions,No,No,PGARAPPDWSN07,,,,,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTBackup_CommVault,450 (Normal),"This Security Policy authorize users, which registered at {proje numarası} HYS record, for TSM files and folders.",Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTVPYTODepolamaAcikSistemler"",Group ""USR_SRV_GAR_GTVPYTOIsHazirlama"",Group ""USR_SRV_GTEK_GTVPODepolamaAcikSistemler"",IPCC\GT-TSM Team,ipcc\volkanate1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permissions Policy for GTBackup_CommVault,450 (Normal),"This Security Policy authorize users, which registered at ........HYS record, for VSS and Client Acceptor.
TSM services.

73622465",Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTVPYTODepolamaAcikSistemler"",Group ""USR_SRV_GAR_GTVPYTOIsHazirlama"",Group ""USR_SRV_GTEK_GTVPODepolamaAcikSistemler"",IPCC\GT-TSM Team,IPCC\volkanate1",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Service Permission Policy for GTODMSistemYonetimi,450 (Normal),69061582,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTVPYTOODMSistemYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,Security Permission Policy for GTDijitalIsYeriMobiliteTeknolojileri,450 (Normal),,Set Security Permissions,Yes,No,"OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTVPOMobilveUcKullaniciTeknolojileri,OU / All Computers/Server Computers/\&quot;Managed\&quot; Member Servers/GTVPOMobilveUcKullaniciTeknolojileri/Terminal Server Compute,OU / All Computers/Server Computers/Managed Member Servers/GTVPOMobilveUcKullaniciTeknolojileri,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMobilveUcKullaniciTeknolojileri,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMobilveUcKullaniciTeknolojileri/2012 RemoteApp Servers/2012 Termina,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMobilveUcKullaniciTeknolojileri/2012 RemoteApp Servers/2012 Coolgen,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMobilveUcKullaniciTeknolojileri/Terminal Server Computers,OU / All Computers/Server Computers/Managed Member Servers/GTVPYTOMobilveUcKullaniciTeknolojileri/LMCompatibility",,,,Garanti\USR_SRV_GAR_GTVPYTOMobilveUcKullaniciTeknolojileri,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GTODMSistemYonetimi,450 (Normal),,Set Security Permissions,Yes,No,,,,,USR_SRV_GAR_GTVPYTOODMSistemYonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GT-Service Control Center(SCC),450 (Normal),,Set Security Permissions,Yes,Yes,,,,,USR_SRV_GAR_GTUOServiceControlCenter,Now,,,,,,Always,,,,,,,,,,,Allow Start/Stop,Service,,,LOW
Advanced Policy,Service Permission Policy For GTKGElektronikGuvenlikSistemleriYonetim,450 (Normal),14621560 - 14621575 - 14621580 -,Set Security Permissions,Yes,No,"PGARAPPLEN04OLD,PGARAPPLEN03OLD,PGARAPPATQ04OLD,PGARAPPATQ02OLD,PGARAPPATQ03OLD,PGARAPPLEN03,PGARAPPLEN04,PGARAPPLEN05",,,,"User ""ServiceLenel"",Group ""USR_SRV_GAR_GTKGElektronikGuvenlikSistemleriYonetim""",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Policy For GTKGElektronikGuvenlikSistemleriYonetim,450 (Normal),,Set Security Permissions,Yes,No,"PGARAPPLEN04OLD,PGARAPPLEN03OLD,PGARAPPATQ04OLD,PGARAPPATQ02OLD,PGARAPPATQ03OLD",,,,USR_SRV_GAR_GTKGElektronikGuvenlikSistemleriYonetim,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for ODM Terminals,450 (Normal),,Set Security Permissions,Yes,No,,,,,GT-Mainframe ve Unix Platform Yonetimi,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permissions Policy for GTGuvenlikTehditYonetimi_Own Servers,450 (Normal),63572884,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTMGBTGuvenlikTehditYonetimi,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GT-Service Control Center(SCC),450 (Normal),,Set Security Permissions,Yes,Yes,,,,,"Group ""USR_SRV_GAR_GTUOServiceControlCenter"",GBEXTERNAL\USR_SRV_GBEXT_GTUOServiceControlCenter,GTDMZ\USR_SRV_GTDMZ_GTUOServiceControlCenter,GTEKNOLOJIDMZ\USR_SRV_GTEKDMZ_GTUOServiceControlCenter,Group ""USR_SRV_GTEK_GTUOServiceControlCenter"",IPCCTEST\USR_SRV_IPCCTST_GTUOServiceControlCenter,IPCC\USR_SRV_IPCC_GTSRSServiceControlCenter,IPCC\USR_SRV_IPCC_GTUOServiceControlCenter,OID\GT-Service Control Center",Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Services Permission Pollicy for GTSurekliIyilestirmevePerformansOlcumleme,450 (Normal),"75190996 
81481674",Set Security Permissions,Yes,No,"PGARSQLINT01,PGARSQLRPT01",,,,USR_SRV_GAR_GTSKSurekliIyilestirmevePerformansOlcumleme,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permission Pollicy for GTSurekliIyilestirmevePerformansOlcumleme,450 (Normal),75190996 80146723,Set Security Permissions,Yes,No,"PGARSQLINT01,PGARSQLRPT01,PGARWEBPRF01",,,,USR_SRV_GAR_GTSKSurekliIyilestirmevePerformansOlcumleme,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Service Permission Policy for GTKaliteveTestAtlyapilari,450 (Normal),77943905-9581601,Set Security Permissions,No,No,"OU / All Computers/Server Computers/Managed Member Servers/GTDBMDMKaliteveTestAltyapilariYonetimi,OU / All Computers/Server Computers/Managed Member Servers/GTDBMDMKaliteveTestAltyapilariYonetimi/LMCompatibility",,,,,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,Service,,,LOW
Advanced Policy,File Permissions Policy for BTUCNoktaGuvenlikveIzleme,450 (Normal),C:\Windows\System32\shpafact.dll,Set Security Permissions,No,No,,,,,USR_SRV_GAR_GTMGBTUCNoktaGuvenlikveIzleme,Manually,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,Loglama ekibi case policy,450 (Normal),,Set Security Permissions,No,No,,,,,Duygu Ayan,Now,,28-Feb-21 11:35:00,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
Advanced Policy,File Permission Policy for GTAIMetadataTeknolojileri_OutSource,450 (Normal),76768828,Set Security Permissions,Yes,No,"PGARAPPMCP01,PGARAPPMCP02,PGARAPPMCA02,PGARAPPMCA01,PGARAPPMCP03,PGARAPPMCP04",,,,USR_SRV_GAR_GTAIMetadataTeknolojileri_OutSource,Now,,,,,,Always,,,,,,,,,,,Allow Full Control,FSEntry,,,LOW
